order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,region,category,sub-category,product_name,sales,quantity,discount,profit
Ca-184304,2023-05-02,2025-05-07,Second Class,Cust-2114,Robert Wilson,Corporate,East,Office Supplies,Paper,Enterprise-Wide Real-Time Frame,1495.33,3,0.33,688.27
Ca-889288,2023-09-16,2025-05-05,Standard Class,Cust-7625,Shawn English,Consumer,Central,Office Supplies,Binders,Triple-Buffered Client-Server Knowledge User,4271.85,7,0.07,937.69
Ca-866671,2024-06-20,2025-04-13,Second Class,Cust-6283,Emily Neal,Corporate,Central,Furniture,Furnishings,Expanded 3Rdgeneration Synergy,145.3,5,0.14,504.63
Ca-720372,2023-08-15,2025-04-25,First Class,Cust-8767,Sherry Schmitt,Corporate,South,Furniture,Bookcases,Ameliorated Impactful Algorithm,1815.59,1,0.26,927.61
Ca-599835,2023-06-03,2025-04-20,Standard Class,Cust-6136,Scott Lara,Consumer,South,Office Supplies,Labels,Digitized Well-Modulated Neural-Net,3652.51,10,0.23,305.82
Ca-659006,2023-11-06,2025-04-25,First Class,Cust-5355,Jessica Delgado,Corporate,East,Technology,Accessories,Virtual Coherent Encoding,4059.16,7,0.4,-11.61
Ca-624937,2024-05-05,2025-05-07,Same Day,Cust-1651,Ryan Williams,Consumer,South,Furniture,Furnishings,Adaptive Object-Oriented Installation,2131.84,7,0.49,462.17
Ca-939710,2024-05-06,2025-04-10,Standard Class,Cust-7847,Valerie Cook,Consumer,South,Technology,Machines,Synergistic Secondary Instruction Set,2017.21,5,0.41,364.86
Ca-998528,2024-04-19,2025-05-08,Standard Class,Cust-7115,Tyler Hobbs,Home Office,East,Office Supplies,Binders,Synchronized Multi-State Knowledge User,72.93,5,0.09,580.4
Ca-715160,2024-06-05,2025-04-16,First Class,Cust-4093,Sandra Smith,Home Office,South,Office Supplies,Labels,User-Friendly Secondary Project,1314.06,10,0.03,671.11
Ca-298990,2023-09-22,2025-05-04,First Class,Cust-5622,Alexis Kerr,Home Office,East,Office Supplies,Storage,Profound High-Level Secured Line,2171.96,3,0.26,868.82
Ca-628112,2023-05-22,2025-04-30,First Class,Cust-6556,Nicholas Stewart,Consumer,East,Furniture,Furnishings,Customer-Focused Heuristic Challenge,4965.59,9,0.25,770.27
Ca-445975,2024-12-04,2025-05-04,Same Day,Cust-1001,Susan Bell,Home Office,Central,Technology,Computers,Progressive Empowering Alliance,716.24,9,0.26,-99.86
Ca-674547,2024-05-19,2025-05-07,Same Day,Cust-9976,Sarah Jordan,Home Office,West,Office Supplies,Paper,Optional 4Thgeneration Graphical User Interface,1832.03,3,0.16,889.47
Ca-327191,2024-11-05,2025-04-11,First Class,Cust-5884,Jessica Peterson,Consumer,East,Furniture,Tables,Front-Line Eco-Centric Ability,63.7,7,0.26,618.8
Ca-292531,2025-03-02,2025-05-02,Second Class,Cust-6619,Henry Nelson,Corporate,Central,Technology,Computers,Organic Grid-Enabled Application,518.11,2,0.3,631.57
Ca-171049,2024-10-19,2025-05-08,First Class,Cust-4562,Carol Ryan,Home Office,South,Office Supplies,Art,Ameliorated Optimal Access,3635.38,8,0.5,800.82
Ca-790211,2024-08-24,2025-04-12,First Class,Cust-1052,Belinda Kelly,Consumer,Central,Technology,Accessories,Face-To-Face Heuristic Data-Warehouse,4854.05,1,0.07,324.37
Ca-530770,2024-06-21,2025-05-03,Second Class,Cust-1102,Jennifer Young,Consumer,South,Furniture,Furnishings,Customer-Focused Attitude-Oriented Intranet,1775.92,7,0.38,691.09
Ca-531748,2024-01-31,2025-05-07,Standard Class,Cust-9388,Jeffrey Scott,Home Office,East,Office Supplies,Binders,Virtual High-Level Alliance,1774.12,2,0.37,682.3
Ca-595364,2024-12-17,2025-04-24,Standard Class,Cust-5548,Robert Grimes,Home Office,West,Furniture,Furnishings,Persistent Client-Server Product,2450.67,8,0.35,127.93
Ca-255982,2023-10-18,2025-05-08,Second Class,Cust-1385,Jillian Abbott,Corporate,West,Office Supplies,Labels,Vision-Oriented High-Level Intranet,3557.55,6,0.44,870.53
Ca-797276,2023-04-14,2025-04-16,Standard Class,Cust-3683,Kelli Forbes,Home Office,West,Furniture,Tables,Advanced Grid-Enabled Approach,1706.22,7,0.5,229.04
Ca-247388,2024-01-10,2025-04-16,Standard Class,Cust-3756,Andrew Patel,Consumer,East,Office Supplies,Binders,Streamlined 3Rdgeneration Adapter,288.32,2,0.34,-0.39
Ca-260029,2023-12-18,2025-04-28,Same Day,Cust-5822,Kristen Farmer,Corporate,East,Furniture,Chairs,User-Friendly Dedicated Success,96.22,5,0.02,361.58
Ca-156225,2024-03-31,2025-04-20,Standard Class,Cust-1791,Jared Martinez,Home Office,Central,Office Supplies,Art,Streamlined Bifurcated Installation,3660.28,7,0.23,259.64
Ca-437165,2025-02-20,2025-04-14,Same Day,Cust-9710,Mark George,Consumer,West,Furniture,Bookcases,Switchable 3Rdgeneration Attitude,2292.13,8,0.35,814.05
Ca-256019,2024-02-16,2025-04-09,First Class,Cust-7878,Derrick Ward,Home Office,Central,Technology,Machines,Devolved Foreground Complexity,934.41,7,0.14,101.65
Ca-579963,2025-02-09,2025-04-30,First Class,Cust-1239,Cassandra Peters,Home Office,East,Technology,Computers,Function-Based Optimal Graphical User Interface,2568.23,7,0.48,430.36
Ca-904857,2024-08-02,2025-04-23,First Class,Cust-4242,Cody Morales,Home Office,West,Furniture,Chairs,Grass-Roots Full-Range Matrices,1813.49,7,0.39,746.18
Ca-894731,2024-07-28,2025-04-09,Standard Class,Cust-9872,David Vaughan Md,Home Office,South,Office Supplies,Art,Multi-Lateral Systematic Time-Frame,561.42,10,0.02,443.37
Ca-975322,2024-02-19,2025-05-06,Second Class,Cust-2884,Peter Morgan,Consumer,South,Office Supplies,Labels,Synchronized Non-Volatile Portal,3297.91,9,0.48,827.56
Ca-235808,2024-10-12,2025-05-02,Same Day,Cust-1622,Miguel Castro,Consumer,Central,Office Supplies,Binders,Enterprise-Wide Dynamic Benchmark,2323.25,7,0.06,416.66
Ca-842696,2023-05-28,2025-04-17,First Class,Cust-7161,Jeffery Alvarez,Consumer,West,Technology,Copiers,Managed 5Thgeneration Interface,2517.02,7,0.3,-43.2
Ca-451613,2024-12-19,2025-04-24,Second Class,Cust-5988,Robert Vang,Consumer,East,Furniture,Bookcases,Multi-Tiered Eco-Centric Local Area Network,3027.81,3,0.24,17.32
Ca-817517,2023-04-30,2025-05-06,Same Day,Cust-9073,Evan Mckee,Consumer,East,Technology,Copiers,Persistent Dynamic Process Improvement,397.14,6,0.09,-25.12
Ca-204388,2024-12-31,2025-05-02,Second Class,Cust-6481,Edward Allen,Home Office,East,Furniture,Furnishings,Down-Sized Mobile Benchmark,2554.23,9,0.24,164.71
Ca-615090,2023-09-14,2025-04-09,Same Day,Cust-4681,George Mcgrath,Consumer,West,Office Supplies,Labels,Balanced Exuding Time-Frame,1187.63,7,0.38,-9.09
Ca-313473,2023-11-07,2025-05-02,First Class,Cust-6777,Lauren Hernandez,Corporate,East,Furniture,Tables,Implemented Uniform Portal,2385.92,3,0.02,395.19
Ca-911814,2024-07-28,2025-04-29,Standard Class,Cust-7421,Alice Barber,Corporate,Central,Technology,Accessories,Enhanced Didactic Data-Warehouse,2235.93,4,0.13,641.96
Ca-780124,2023-10-02,2025-04-23,Same Day,Cust-8712,Gregory Martin,Consumer,Central,Office Supplies,Binders,Cloned Methodical Architecture,4887.01,9,0.45,715.08
Ca-822588,2024-01-11,2025-05-01,Second Class,Cust-1232,Thomas Fernandez,Home Office,West,Technology,Phones,Switchable Holistic Extranet,3302.73,9,0.41,54.13
Ca-998868,2024-08-04,2025-05-02,Second Class,Cust-2531,Maria Conway,Home Office,Central,Office Supplies,Paper,Automated 5Thgeneration Productivity,1400.21,2,0.27,189.93
Ca-388935,2023-10-02,2025-04-18,Second Class,Cust-2437,Jeffrey Jackson,Consumer,East,Technology,Computers,Monitored Holistic Parallelism,4450.01,4,0.32,941.65
Ca-411231,2024-12-20,2025-05-02,Second Class,Cust-9847,Kristen Johnson,Home Office,East,Office Supplies,Binders,Open-Source Coherent Process Improvement,2631.68,7,0.16,571.32
Ca-397842,2025-01-27,2025-04-25,Standard Class,Cust-7584,Adam Wall,Consumer,Central,Furniture,Bookcases,User-Friendly Explicit Extranet,3848.83,1,0.3,905.37
Ca-830043,2023-06-12,2025-05-04,First Class,Cust-5282,Robert Anderson,Corporate,South,Office Supplies,Paper,Synergized Value-Added Instruction Set,1033.65,8,0.11,932.27
Ca-446895,2024-11-07,2025-05-03,Standard Class,Cust-8760,Crystal Johnson,Consumer,Central,Technology,Computers,Front-Line Intangible Knowledge User,2412.52,2,0.16,220.95
Ca-811384,2023-04-29,2025-04-15,Same Day,Cust-2305,Scott Vance,Consumer,East,Office Supplies,Storage,Configurable Zero Administration Open System,566.11,3,0.46,177.27
Ca-738040,2025-03-01,2025-04-17,Standard Class,Cust-6205,John Jones,Home Office,West,Furniture,Furnishings,Re-Contextualized Mobile Focus Group,2411.0,6,0.46,470.89
Ca-412755,2023-11-17,2025-04-24,Second Class,Cust-3948,Hannah Jefferson,Consumer,Central,Furniture,Bookcases,Compatible Dedicated Interface,4385.7,4,0.01,613.58
Ca-994859,2023-07-07,2025-05-02,Second Class,Cust-1446,Paula Dunn,Consumer,East,Office Supplies,Binders,Cross-Platform Exuding Access,4535.43,3,0.32,265.37
Ca-114389,2024-07-23,2025-04-27,Same Day,Cust-3307,Christopher Curtis,Home Office,Central,Furniture,Furnishings,Compatible Human-Resource Forecast,4630.47,10,0.3,617.52
Ca-624429,2025-01-24,2025-04-15,Standard Class,Cust-5589,Tracy Brown,Home Office,East,Furniture,Bookcases,Synergistic Object-Oriented Product,2286.4,7,0.41,560.33
Ca-700095,2024-12-31,2025-05-04,Standard Class,Cust-2791,Joshua Mcneil,Consumer,Central,Technology,Copiers,Mandatory Global Support,4393.87,3,0.05,3.55
Ca-988909,2024-03-14,2025-04-26,Same Day,Cust-2612,Daniel Salazar,Home Office,Central,Technology,Computers,Total National Structure,3619.77,7,0.25,9.73
Ca-356507,2023-04-25,2025-04-22,Second Class,Cust-1490,Katherine Zamora,Home Office,East,Office Supplies,Paper,Organized Encompassing Toolset,2359.59,1,0.23,543.54
Ca-863768,2024-01-25,2025-04-20,Second Class,Cust-6297,Kirsten Holloway,Consumer,West,Office Supplies,Binders,Synchronized 6Thgeneration Methodology,1729.0,1,0.36,454.47
Ca-326287,2023-09-21,2025-04-27,Second Class,Cust-8866,Jeanne Brown,Corporate,East,Office Supplies,Binders,Organic Explicit Toolset,660.48,5,0.46,-79.14
Ca-246273,2024-12-30,2025-04-20,Standard Class,Cust-5817,Annette Long,Corporate,East,Technology,Accessories,Organized Interactive Graphic Interface,2564.13,4,0.35,965.92
Ca-412796,2024-11-17,2025-04-24,Same Day,Cust-4047,Ann Orr,Home Office,South,Office Supplies,Labels,Profound Responsive Knowledgebase,2764.98,8,0.27,97.81
Ca-285706,2025-03-07,2025-04-30,Same Day,Cust-4801,Christina Luna,Consumer,South,Office Supplies,Storage,Multi-Channeled Content-Based Moratorium,4503.46,2,0.25,635.39
Ca-958619,2023-05-22,2025-04-17,Second Class,Cust-3288,Brooke Foley,Consumer,East,Technology,Copiers,Profound Homogeneous Firmware,1650.65,3,0.45,197.47
Ca-997992,2025-02-05,2025-04-24,First Class,Cust-6817,Thomas George,Consumer,East,Furniture,Chairs,Profound Foreground Flexibility,2892.43,10,0.48,766.14
Ca-157539,2025-03-28,2025-04-15,Second Class,Cust-1593,Johnny Wilson,Consumer,Central,Furniture,Chairs,Future-Proofed Content-Based Benchmark,368.46,3,0.22,356.71
Ca-266391,2025-02-24,2025-04-12,First Class,Cust-1142,Christina Smith,Corporate,South,Furniture,Bookcases,Inverse Motivating Projection,4344.1,2,0.18,719.09
Ca-133593,2024-11-07,2025-04-30,Standard Class,Cust-6823,Jessica Chapman,Corporate,South,Office Supplies,Paper,Focused Dedicated Toolset,4589.84,1,0.44,873.74
Ca-427589,2024-03-15,2025-05-06,Same Day,Cust-9047,Jeffrey Holden,Home Office,Central,Furniture,Furnishings,Assimilated Multi-Tasking Infrastructure,3278.72,5,0.27,774.69
Ca-217631,2025-01-24,2025-05-06,Standard Class,Cust-3662,Douglas Williamson,Corporate,South,Technology,Copiers,Upgradable Systematic Utilization,122.8,10,0.25,123.59
Ca-640898,2024-07-24,2025-04-20,Standard Class,Cust-4709,Pamela Berry,Home Office,East,Furniture,Bookcases,Implemented Client-Server System Engine,1357.75,2,0.48,105.69
Ca-576358,2024-08-26,2025-05-02,First Class,Cust-5191,Anthony Harris,Corporate,Central,Technology,Phones,Configurable Coherent Forecast,844.25,7,0.34,666.17
Ca-816231,2023-06-23,2025-04-22,Same Day,Cust-9021,William Lambert,Home Office,South,Furniture,Furnishings,Down-Sized Scalable Capacity,2893.48,8,0.46,328.28
Ca-862327,2024-02-22,2025-04-22,Same Day,Cust-8184,Donna Green,Home Office,South,Office Supplies,Storage,Progressive 3Rdgeneration System Engine,2003.67,4,0.48,976.97
Ca-200470,2023-06-21,2025-04-16,Second Class,Cust-9658,Adam Warren,Consumer,East,Furniture,Tables,Stand-Alone Intangible Function,3036.56,2,0.26,954.88
Ca-157260,2023-10-10,2025-04-21,Standard Class,Cust-5157,Scott Davis,Home Office,West,Technology,Machines,Centralized Contextually-Based Benchmark,4869.61,10,0.12,878.92
Ca-835924,2023-05-09,2025-05-08,Standard Class,Cust-4013,Mary Rodriguez,Corporate,South,Office Supplies,Paper,Managed Multimedia Open Architecture,2000.81,6,0.04,698.02
Ca-950152,2023-06-14,2025-04-30,Standard Class,Cust-4115,Gabriel Brown,Home Office,South,Office Supplies,Paper,Digitized Tangible Policy,3774.37,4,0.45,412.09
Ca-599494,2024-07-08,2025-04-21,First Class,Cust-3478,Timothy Gutierrez,Consumer,West,Office Supplies,Binders,Open-Source Hybrid Process Improvement,3296.38,8,0.33,403.9
Ca-395387,2024-09-07,2025-04-22,First Class,Cust-1042,Brianna King,Corporate,South,Furniture,Furnishings,Versatile Well-Modulated Instruction Set,4971.7,8,0.37,781.14
Ca-343921,2025-03-20,2025-04-10,Second Class,Cust-9595,Jesse Levine,Corporate,Central,Office Supplies,Storage,Adaptive High-Level Methodology,4152.23,1,0.11,64.27
Ca-276198,2023-09-24,2025-04-20,Second Class,Cust-2740,Lindsay Hernandez,Home Office,South,Office Supplies,Paper,Balanced Hybrid Service-Desk,3408.94,2,0.31,522.49
Ca-715823,2023-08-07,2025-05-03,First Class,Cust-8477,Katherine Murphy,Home Office,Central,Office Supplies,Paper,Open-Architected Secondary Forecast,2827.71,6,0.02,-5.96
Ca-246234,2024-07-27,2025-04-27,Second Class,Cust-6373,Katherine Gregory,Home Office,South,Technology,Copiers,Face-To-Face Zero-Defect Complexity,4608.17,3,0.0,372.64
Ca-554660,2024-04-23,2025-04-16,Second Class,Cust-8204,Juan Walker,Home Office,East,Technology,Copiers,Upgradable Object-Oriented Open System,217.59,3,0.35,123.97
Ca-582436,2025-02-04,2025-04-25,Second Class,Cust-3599,Amanda Rodriguez,Consumer,East,Furniture,Chairs,Mandatory Composite Algorithm,248.54,10,0.43,789.95
Ca-771024,2023-11-24,2025-05-07,Same Day,Cust-4610,Michelle Perez,Corporate,East,Technology,Copiers,Visionary Value-Added Open System,1571.51,9,0.37,654.4
Ca-395123,2023-06-27,2025-04-30,Standard Class,Cust-3937,Keith Burns,Home Office,East,Furniture,Tables,Vision-Oriented Secondary Standardization,349.32,9,0.25,945.05
Ca-300767,2024-09-11,2025-04-26,Standard Class,Cust-8456,Leslie Huynh,Consumer,South,Technology,Accessories,Configurable Homogeneous System Engine,3067.53,6,0.48,300.66
Ca-621351,2024-04-29,2025-04-19,Same Day,Cust-5080,Gabrielle Jackson,Consumer,Central,Office Supplies,Binders,Mandatory Explicit Ability,3020.4,5,0.36,656.84
Ca-934061,2024-01-03,2025-04-28,First Class,Cust-8633,Amy Torres,Home Office,South,Technology,Phones,Realigned Asynchronous Local Area Network,2921.9,8,0.12,112.66
Ca-836136,2025-03-31,2025-04-12,Same Day,Cust-7885,Molly Cross,Consumer,East,Furniture,Chairs,Integrated Analyzing Flexibility,1508.04,9,0.16,117.02
Ca-528477,2024-11-16,2025-04-09,Second Class,Cust-9306,Amanda Boyd,Corporate,East,Technology,Machines,Realigned Value-Added Graphical User Interface,619.38,8,0.06,51.62
Ca-197613,2024-03-30,2025-05-07,First Class,Cust-6919,Edward Robinson,Corporate,West,Furniture,Chairs,Compatible Fresh-Thinking Website,3820.34,4,0.41,112.31
Ca-702829,2025-04-03,2025-04-24,Standard Class,Cust-5278,Brian Perez,Home Office,Central,Office Supplies,Art,Grass-Roots Systematic Internet Solution,2010.79,7,0.33,329.5
Ca-294175,2024-08-17,2025-05-08,Second Class,Cust-8849,Michael Collins,Consumer,East,Furniture,Furnishings,Object-Based System-Worthy Local Area Network,2585.29,8,0.22,301.75
Ca-297976,2024-08-14,2025-04-25,First Class,Cust-6648,Michael Hernandez,Corporate,Central,Office Supplies,Labels,Optional Holistic Matrices,2545.22,7,0.42,826.29
Ca-815905,2024-11-13,2025-05-08,Second Class,Cust-5691,James Rose,Corporate,Central,Furniture,Chairs,Quality-Focused 24/7 Firmware,2369.47,6,0.41,-48.27
Ca-556837,2023-05-03,2025-04-17,Same Day,Cust-7710,Shannon Lowe Phd,Home Office,South,Furniture,Chairs,Team-Oriented Demand-Driven Conglomeration,4005.09,3,0.0,642.91
Ca-876516,2024-07-19,2025-04-13,Same Day,Cust-7918,Gerald Daniels,Consumer,West,Office Supplies,Labels,Devolved Executive Complexity,535.38,2,0.03,27.54
Ca-553230,2024-10-24,2025-04-25,Standard Class,Cust-4883,James Ray,Home Office,Central,Technology,Computers,Cloned Eco-Centric Alliance,383.46,10,0.23,218.81
Ca-556417,2024-09-23,2025-04-10,Second Class,Cust-3810,Amanda Webster,Corporate,East,Technology,Copiers,Open-Source Intermediate Matrix,3135.68,9,0.36,879.16
Ca-682851,2023-08-19,2025-04-22,First Class,Cust-2712,Robin Johnson,Consumer,South,Technology,Computers,Automated Solution-Oriented Graphic Interface,2228.35,6,0.45,938.39
Ca-126210,2024-08-03,2025-04-12,Same Day,Cust-7649,Jason Graves,Corporate,West,Office Supplies,Art,Multi-Layered Didactic Portal,4316.88,3,0.4,77.02
Ca-967471,2024-04-03,2025-04-26,First Class,Cust-1628,Andrew Garcia,Corporate,Central,Technology,Copiers,Down-Sized Executive Product,1437.51,10,0.48,601.15
Ca-182438,2024-05-21,2025-05-02,Standard Class,Cust-6858,Kelly Barron,Corporate,West,Office Supplies,Binders,Configurable Impactful Adapter,86.01,10,0.43,-27.89
Ca-729713,2023-05-26,2025-04-13,Second Class,Cust-4545,Misty Murillo,Home Office,West,Furniture,Bookcases,Exclusive Hybrid Toolset,2664.38,10,0.04,-55.67
Ca-118576,2024-05-29,2025-05-02,Standard Class,Cust-9202,Natasha Khan,Home Office,East,Furniture,Chairs,Versatile Upward-Trending Knowledgebase,1626.32,2,0.23,-32.0
Ca-118201,2023-06-27,2025-05-07,Second Class,Cust-6893,Jacqueline Gordon,Corporate,Central,Office Supplies,Storage,Quality-Focused Asynchronous Intranet,4525.52,2,0.3,398.88
Ca-113417,2024-08-06,2025-05-05,First Class,Cust-3171,Kathleen Anderson,Consumer,South,Furniture,Chairs,Optimized Bandwidth-Monitored Policy,4671.94,2,0.09,756.82
Ca-823230,2024-04-23,2025-04-27,Second Class,Cust-1564,Jonathan Roberts,Corporate,Central,Technology,Computers,Persevering Value-Added Info-Mediaries,3167.29,4,0.16,199.35
Ca-421012,2024-11-18,2025-04-24,First Class,Cust-3932,Peter Morris,Consumer,South,Technology,Machines,Ameliorated Composite Productivity,1824.52,8,0.26,508.6
Ca-709860,2023-05-22,2025-04-16,Same Day,Cust-7503,Maria Mayo,Home Office,Central,Office Supplies,Storage,Multi-Channeled Bandwidth-Monitored Installation,10.08,10,0.15,102.87
Ca-235347,2025-01-10,2025-05-05,Second Class,Cust-7929,Colleen Conner,Corporate,Central,Office Supplies,Binders,Multi-Layered 5Thgeneration Firmware,4872.39,8,0.17,698.52
Ca-166148,2024-09-04,2025-04-29,Second Class,Cust-7349,Ann Thornton,Corporate,East,Office Supplies,Binders,Intuitive Systematic Support,2406.09,6,0.1,364.43
Ca-642915,2025-02-17,2025-05-01,Standard Class,Cust-5766,Henry Gonzalez,Consumer,South,Furniture,Chairs,Reduced Responsive Software,3880.08,7,0.47,944.58
Ca-400098,2024-10-23,2025-04-13,Same Day,Cust-9779,Whitney Moore,Home Office,Central,Furniture,Furnishings,Programmable Fresh-Thinking Frame,799.67,10,0.27,771.04
Ca-829173,2025-02-22,2025-04-17,First Class,Cust-4845,Janet Torres,Home Office,East,Furniture,Bookcases,Customer-Focused Analyzing Functionalities,2587.44,7,0.17,354.94
Ca-132719,2024-10-26,2025-04-29,Same Day,Cust-3637,Ricardo Foster,Consumer,East,Office Supplies,Art,Digitized Web-Enabled Focus Group,3326.09,8,0.24,817.39
Ca-177223,2023-12-11,2025-04-15,First Class,Cust-4505,Bradley Robinson,Consumer,Central,Technology,Phones,Pre-Emptive Well-Modulated Circuit,111.91,8,0.5,665.64
Ca-300308,2024-01-02,2025-04-09,Same Day,Cust-8486,Jamie Harrington,Corporate,Central,Technology,Phones,Customer-Focused Optimizing Standardization,647.06,9,0.39,652.4
Ca-544176,2024-04-30,2025-05-04,Same Day,Cust-5125,Jeffrey Stout,Consumer,Central,Office Supplies,Art,Pre-Emptive Fault-Tolerant Task-Force,1601.86,10,0.32,920.84
Ca-245132,2024-11-13,2025-04-11,Standard Class,Cust-5259,Jeff Johnson,Home Office,Central,Furniture,Tables,Expanded National Database,4785.82,2,0.19,-35.96
Ca-120850,2024-09-08,2025-04-22,First Class,Cust-8287,Kaitlyn Wallace,Consumer,Central,Office Supplies,Paper,Extended Intermediate Function,2160.61,2,0.22,369.53
